HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.10_180_Vertical_Ego.png,Answer.10_90_other-aligned_4_8_2.png,Answer.11_270_Diagonal1_Ego.png,Answer.11_90_other-reversed_6_8_2.png,Answer.12_180_neither-aligned_1_9_3.png,Answer.12_270_Diagonal2_Ego.png,Answer.13_180_neither-aligned_2_8_4.png,Answer.13_90_Diagonal1_Other.png,Answer.14_180_neither-aligned_3_7_9.png,Answer.14_90_Diagonal2_Other.png,Answer.15_180_Diagonal1_Other.png,Answer.15_270_ego-aligned_2_4_6.png,Answer.16_180_Diagonal2_Other.png,Answer.16_270_ego-aligned_2_6_4.png,Answer.17_180_Horizontal_Other.png,Answer.17_270_ego-reversed_4_8_6.png,Answer.18_180_Vertical_Other.png,Answer.18_270_neither-aligned_1_9_3.png,Answer.19_270_Diagonal1_Other.png,Answer.19_270_neither-aligned_3_7_1.png,Answer.1_0_Diagonal1_Both.png,Answer.1_0_both-aligned_2_4_6.png,Answer.20_270_Diagonal2_Other.png,Answer.20_270_neither-aligned_3_7_9.png,Answer.21_270_other-aligned_2_6_8.png,Answer.22_270_other-aligned_6_8_2.png,Answer.23_270_other-reversed_4_8_2.png,Answer.2_0_Diagonal2_Both.png,Answer.2_0_both-aligned_2_6_4.png,Answer.3_0_Horizontal_Both.png,Answer.3_90_ego-aligned_2_4_6.png,Answer.4_0_Vertical_Both.png,Answer.4_90_ego-aligned_2_6_4.png,Answer.5_90_Diagonal1_Ego.png,Answer.5_90_ego-reversed_6_8_4.png,Answer.6_90_Diagonal2_Ego.png,Answer.6_90_neither-aligned_1_9_3.png,Answer.7_180_Diagonal1_Ego.png,Answer.7_90_neither-aligned_1_9_7.png,Answer.8_180_Diagonal2_Ego.png,Answer.8_90_neither-aligned_3_7_1.png,Answer.9_180_Horizontal_Ego.png,Answer.9_90_other-aligned_2_4_8.png,Answer.doNotRedirect,Answer.experiment,Answer.stimFile,Approve,Reject
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,173,Submitted,Tue Feb 13 11:38:59 PST 2018,Tue Feb 13 11:42:59 PST 2018,Thu Feb 15 11:42:59 PST 2018,,,,240,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,neither,,neither,,both,,,partner,,neither,,you,,neither,,neither,,neither,,neither,neither,you,you,,both,,partner,,partner,,partner,,you,,both,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,174,Submitted,Tue Feb 13 11:16:15 PST 2018,Tue Feb 13 11:29:07 PST 2018,Thu Feb 15 11:29:07 PST 2018,,,,772,0% (0/0),0% (0/0),0% (0/0),,you,,both,neither,,both,,you,,,partner,,partner,,both,,neither,,neither,,both,,you,you,neither,both,,neither,,partner,,partner,,both,,both,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,175,Submitted,Tue Feb 13 11:16:06 PST 2018,Tue Feb 13 11:20:05 PST 2018,Thu Feb 15 11:20:05 PST 2018,,,,239,0% (0/0),0% (0/0),0% (0/0),,partner,,partner,you,,both,,you,,,both,,both,,neither,,you,,partner,,both,,neither,partner,you,partner,,both,,partner,,partner,,partner,,partner,,neither,,neither,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,176,Submitted,Tue Feb 13 11:47:47 PST 2018,Tue Feb 13 12:42:43 PST 2018,Thu Feb 15 12:42:43 PST 2018,,,,3296,0% (0/0),0% (0/0),0% (0/0),,partner,,partner,neither,,neither,,you,,,partner,,both,,you,,both,,partner,,both,,you,partner,partner,partner,,both,,both,,both,,both,,partner,,both,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,177,Submitted,Tue Feb 13 11:16:11 PST 2018,Tue Feb 13 11:53:09 PST 2018,Thu Feb 15 11:53:09 PST 2018,,,,2218,0% (0/0),0% (0/0),0% (0/0),both,,partner,,,partner,,partner,,partner,neither,,partner,,partner,,both,,partner,,both,,partner,,,,,partner,,both,,both,,neither,,partner,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,178,Submitted,Tue Feb 13 11:17:22 PST 2018,Tue Feb 13 11:30:09 PST 2018,Thu Feb 15 11:30:09 PST 2018,,,,767,0% (0/0),0% (0/0),0% (0/0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,179,Submitted,Tue Feb 13 11:16:16 PST 2018,Tue Feb 13 11:21:12 PST 2018,Thu Feb 15 11:21:12 PST 2018,,,,296,0% (0/0),0% (0/0),0% (0/0),both,,neither,,,neither,,neither,,partner,you,,neither,,both,,both,,neither,,you,,neither,,,,,neither,,both,,neither,,neither,,neither,,neither,,neither,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,180,Submitted,Tue Feb 13 11:16:10 PST 2018,Tue Feb 13 11:33:45 PST 2018,Thu Feb 15 11:33:45 PST 2018,,,,1055,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,you,,partner,both,,partner,,both,,both,,both,,you,,both,,,,,partner,,both,,both,,you,,both,,both,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,181,Submitted,Tue Feb 13 11:16:37 PST 2018,Tue Feb 13 11:20:51 PST 2018,Thu Feb 15 11:20:51 PST 2018,,,,254,0% (0/0),0% (0/0),0% (0/0),,both,,both,both,,both,,both,,,partner,,partner,,both,,both,,both,,neither,,both,both,you,both,,both,,both,,both,,both,,both,,both,,both,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,182,Submitted,Tue Feb 13 11:16:42 PST 2018,Tue Feb 13 11:22:50 PST 2018,Thu Feb 15 11:22:50 PST 2018,,,,368,0% (0/0),0% (0/0),0% (0/0),you,,neither,,,neither,,partner,,partner,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,both,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,183,Submitted,Tue Feb 13 11:16:08 PST 2018,Tue Feb 13 11:18:39 PST 2018,Thu Feb 15 11:18:39 PST 2018,,,,151,0% (0/0),0% (0/0),0% (0/0),both,,both,,,partner,,both,,partner,both,,you,,both,,both,,both,,both,,both,,,,,both,,both,,neither,,both,,partner,,both,,both,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,184,Submitted,Tue Feb 13 11:16:38 PST 2018,Tue Feb 13 11:18:24 PST 2018,Thu Feb 15 11:18:24 PST 2018,,,,106,0% (0/0),0% (0/0),0% (0/0),,neither,,neither,both,,both,,neither,,,neither,,neither,,neither,,both,,neither,,both,,both,neither,neither,neither,,both,,neither,,neither,,neither,,both,,neither,,both,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,185,Submitted,Tue Feb 13 11:16:20 PST 2018,Tue Feb 13 11:24:22 PST 2018,Thu Feb 15 11:24:22 PST 2018,,,,482,100% (1/1),0% (0/0),0% (0/0),,neither,,both,both,,both,,neither,,,both,,both,,both,,neither,,partner,,neither,,you,you,you,both,,neither,,partner,,partner,,both,,partner,,both,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,186,Submitted,Tue Feb 13 11:16:24 PST 2018,Tue Feb 13 11:21:55 PST 2018,Thu Feb 15 11:21:55 PST 2018,,,,331,0% (0/0),0% (0/0),0% (0/0),,neither,,neither,neither,,neither,,neither,,,partner,,neither,,neither,,neither,,neither,,neither,,neither,neither,neither,neither,,both,,partner,,partner,,,,neither,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,187,Submitted,Tue Feb 13 11:16:14 PST 2018,Tue Feb 13 11:19:27 PST 2018,Thu Feb 15 11:19:27 PST 2018,,,,193,0% (0/0),0% (0/0),0% (0/0),both,,both,,,neither,,neither,,partner,both,,partner,,you,,both,,both,,you,,neither,,,,,neither,,both,,neither,,neither,,partner,,you,,partner,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,188,Submitted,Tue Feb 13 11:16:31 PST 2018,Tue Feb 13 11:18:35 PST 2018,Thu Feb 15 11:18:35 PST 2018,,,,124,0% (0/0),0% (0/0),0% (0/0),,you,,both,partner,,both,,you,,,partner,,partner,,you,,neither,,partner,,both,,you,you,you,partner,,both,,partner,,partner,,both,,both,,you,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,189,Submitted,Tue Feb 13 11:16:07 PST 2018,Tue Feb 13 11:22:36 PST 2018,Thu Feb 15 11:22:36 PST 2018,,,,389,0% (0/0),0% (0/0),0% (0/0),,neither,,both,partner,,both,,you,,,partner,,partner,,both,,both,,partner,,neither,,you,you,you,you,,neither,,partner,,partner,,both,,both,,you,,both,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,190,Submitted,Tue Feb 13 11:16:18 PST 2018,Tue Feb 13 11:18:33 PST 2018,Thu Feb 15 11:18:33 PST 2018,,,,135,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,you,,you,neither,,you,,neither,,partner,,neither,,neither,,neither,,,,,partner,,both,,both,,neither,,you,,neither,,you,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,191,Submitted,Tue Feb 13 11:16:03 PST 2018,Tue Feb 13 11:24:22 PST 2018,Thu Feb 15 11:24:22 PST 2018,,,,499,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,both,,both,,you,,,both,,neither,,both,,neither,,partner,,both,,you,you,you,both,,both,,partner,,partner,,both,,neither,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,192,Submitted,Tue Feb 13 11:16:57 PST 2018,Tue Feb 13 11:28:30 PST 2018,Thu Feb 15 11:28:30 PST 2018,,,,693,100% (1/1),0% (0/0),0% (0/0),both,,both,,,both,,neither,,neither,partner,,partner,,partner,,partner,,partner,,both,,partner,,,,,both,,both,,neither,,you,,you,,you,,you,,you,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,193,Submitted,Tue Feb 13 11:16:14 PST 2018,Tue Feb 13 11:22:32 PST 2018,Thu Feb 15 11:22:32 PST 2018,,,,378,0% (0/0),0% (0/0),0% (0/0),,both,,both,both,,both,,you,,,partner,,both,,both,,neither,,partner,,both,,you,neither,both,both,,both,,neither,,partner,,neither,,neither,,neither,,neither,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,194,Submitted,Tue Feb 13 11:16:27 PST 2018,Tue Feb 13 12:08:33 PST 2018,Thu Feb 15 12:08:33 PST 2018,,,,3126,0% (0/0),0% (0/0),0% (0/0),,partner,,neither,both,,both,,both,,,partner,,both,,both,,both,,partner,,neither,,both,both,neither,you,,both,,partner,,partner,,both,,partner,,partner,,both,,partner,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,195,Submitted,Tue Feb 13 11:19:45 PST 2018,Tue Feb 13 11:32:09 PST 2018,Thu Feb 15 11:32:09 PST 2018,,,,744,0% (0/0),0% (0/0),0% (0/0),neither,,partner,,,partner,,partner,,neither,partner,,partner,,neither,,neither,,partner,,partner,,partner,,,,,neither,,neither,,neither,,partner,,partner,,partner,,neither,,neither,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,196,Submitted,Tue Feb 13 11:16:06 PST 2018,Tue Feb 13 11:19:30 PST 2018,Thu Feb 15 11:19:30 PST 2018,,,,204,0% (0/0),0% (0/0),0% (0/0),both,,both,,,partner,,you,,partner,you,,partner,,both,,both,,both,,you,,neither,,,,,partner,,both,,partner,,partner,,partner,,you,,partner,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,197,Submitted,Tue Feb 13 11:16:19 PST 2018,Tue Feb 13 11:18:06 PST 2018,Thu Feb 15 11:18:06 PST 2018,,,,107,0% (0/0),0% (0/0),0% (0/0),both,,both,,,both,,both,,both,neither,,both,,both,,both,,both,,both,,neither,,,,,both,,neither,,neither,,both,,both,,neither,,both,,both,,,1,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,198,Submitted,Tue Feb 13 11:17:14 PST 2018,Tue Feb 13 11:19:08 PST 2018,Thu Feb 15 11:19:08 PST 2018,,,,114,100% (1/1),100% (1/1),0% (0/0),,neither,,both,neither,,both,,you,,,partner,,partner,,both,,neither,,partner,,both,,you,you,you,partner,,both,,partner,,partner,,partner,,partner,,both,,neither,,you,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,199,Submitted,Tue Feb 13 11:16:20 PST 2018,Tue Feb 13 12:12:41 PST 2018,Thu Feb 15 12:12:41 PST 2018,,,,3381,0% (0/0),0% (0/0),0% (0/0),,neither,,partner,both,,partner,,you,,,partner,,partner,,both,,both,,partner,,both,,you,you,you,partner,,both,,partner,,partner,,partner,,partner,,partner,,partner,,neither,,2,{},,
3QHITW7OYO9C6FNGLHPATFFCFWLAQB,3XIJBB7LZ4OICI2KHBACI428FMIQ83,Object Judgments,You will make a number of judgments (20-24) about some objects in a picture,survey trial picture judgment,$0.60 ,Tue Feb 13 11:15:34 PST 2018,200,BatchId:3113781;OriginalHitTemplateId:920937340;,3600,172800,Tue Feb 20 11:15:34 PST 2018,,,200,Submitted,Tue Feb 13 11:16:50 PST 2018,Tue Feb 13 11:32:18 PST 2018,Thu Feb 15 11:32:18 PST 2018,,,,928,0% (0/0),0% (0/0),0% (0/0),both,,neither,,,you,,neither,,neither,neither,,neither,,both,,both,,neither,,neither,,neither,,,,,both,,both,,both,,neither,,neither,,neither,,neither,,both,,,1,{},,
